clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-2.453505559325993,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,-0.09239443017009288,0.0060813423383712295,-0.06277549200723256
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,-1.5242064140668878,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,0.4662881642354099,0.40825643076910484,-0.07057999990488237,-0.10298129400246384,-0.052997974397946956
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.058530092686219067,0.2629073268160068,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,1.3152208855195098,1.4364802265402985,-0.16282294782665035,0.16965309837385484,-0.35697143112819635
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.058530092686219067,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,0.4662881642354099,0.40825643076910484,-0.4545228530584444,-0.25059743339075025,-0.12787945563755868
0.7895030534788017,0.2779322665805283,-0.6065025938215968,-0.7514098595897708,1.1207219224397962,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,-0.7777018719155594,-0.5307846243676297,-0.6703859813455088
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-0.9668671305540287,-1.4441430555748656,-1.085498728567205
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.9553144135996214,-1.0325094997963966,-1.0650408869569865
0.7895030534788017,0.2779322665805283,1.5651004284152508,0.058530092686219067,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,0.4662881642354099,0.40825643076910484,0.25144515817510654,-0.15002827124258244,0.011590031274757566
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-1.5242064140668878,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-0.7616879624383369,-1.3016372886937575,-1.0834151016679432
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,-0.6663918184430984,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,-0.07750305747706861,0.09518453968482392,-0.23643083879541443
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,1.745904993261198,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,0.03516180858836796,-0.5146112062621145,-0.2531563932037879
0.7895030534788017,0.2779322665805283,-0.6065025938215968,-0.7514098595897708,1.1207219224397962,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-1.4862570947180196,-1.3457723973111664,1.1850732192049211,1.178760910089703,1.4459600271309319
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,1.1207219224397962,-0.3503787303241463,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,-0.25345758273371266,-0.020437375147071207,-1.3093366345605246
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,1.3152208855195098,1.4364802265402985,-0.5170020373984262,-0.5307509420603205,-0.7025712108138108
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,0.2629073268160068,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-1.4862570947180196,-1.3457723973111664,0.2949919739394325,0.5252729501084292,0.28953675892986674
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.8692839906771065,-0.8416273840975945,-0.5627542665845978
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,-1.3713818152686985,-1.1771484524847118,-0.8391691240965663
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-1.4862570947180196,-1.3457723973111664,1.481454789678991,1.6731027748948952,1.8150316684359893
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,0.2629073268160068,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,1.3152208855195098,1.4364802265402985,-0.15785353021172766,0.08639253985021272,-0.2115644311243694
-1.106866910508688,-0.3630882663922017,1.5651004284152508,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,1.4526965664291804,1.523322574251032,1.6407709935694557
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-1.4862570947180196,-1.3457723973111664,1.6662221463239466,1.8979276960037748,1.874255593585073
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,1.745904993261198,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,0.8974827407326188,1.09425993582574,0.7706475939076027
-1.106866910508688,-0.3630882663922017,1.5651004284152508,-0.7514098595897708,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.491834756631052,0.605051681081088,0.5075637835510154
2.685873017466291,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-2.453505559325993,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-1.251102730922324,-1.587707408080859,-2.909732986268097,-2.3621681596641513,-2.496504614948443
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,-0.08472748131113626,0.004687035158727028,-0.052997974397946956
2.685873017466291,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,-2.453505559325993,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,-2.909732986268097,-2.541240578296905,-2.4514323130833113
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,1.1207219224397962,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-1.4862570947180196,-1.3457723973111664,1.4598032575633308,1.8059925399185948,0.4335378562792325
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,0.013070776756539794,-0.27804538312030314,0.04348442224861428
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-1.3736451745526246,-1.0069819543749925,-1.3780558439699677
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,1.4260581877076606,1.562369274801501,1.6530582681679205
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-1.4862570947180196,-1.3457723973111664,1.236860480625235,1.2661314388088063,1.4379287719271874
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,-0.6663918184430984,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-0.695174073786954,-1.4795549007839326,-1.0221445077120588
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-0.0234228797743721,-0.04463214837333554,-0.16489400521744244
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-1.4862570947180196,-1.3457723973111664,0.7148511583388517,0.8816257158953131,0.7352578196918457
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.25363959128826785,0.39000941907932135,0.45538745516738255
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,-0.6663918184430984,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-0.21285801279186992,-0.3780323542323961,-0.333283445518425,-0.20938856081668844,-0.31281571533121355
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,-0.6663918184430984,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-1.4862570947180196,-1.3457723973111664,1.5234055409130247,1.7335149618467,1.78064455662112
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-1.3197764338021973,-0.9815304100572618,-1.4927726335296463
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,1.3189838110417298,1.4847839961362284,1.5004537766796695
0.7895030534788017,0.2779322665805283,1.5651004284152508,0.9359650409852082,-0.6663918184430984,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,0.6616277186154004,0.3166214471050648,-0.817752720523334
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,0.4662881642354099,0.40825643076910484,-0.5170020373984262,-0.28748684693174403,-0.33543790154855635
-1.106866910508688,-0.3630882663922017,1.5651004284152508,-0.7514098595897708,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.5402919027860339,0.6697801963386776,0.6372780431413668
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,1.745904993261198,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.2537324306921797,-0.022869275519420793,-0.13276330734490932
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-0.21285801279186992,-0.3780323542323961,-0.6521807824275855,-0.6022146233063532,-0.5952838735287579
-1.106866910508688,-0.3630882663922017,1.5651004284152508,-0.7514098595897708,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-1.4862570947180196,-1.3457723973111664,0.3425675906472635,-0.23349656431699098,0.20437516385696358
0.7895030534788017,0.2779322665805283,1.5651004284152508,0.058530092686219067,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.013835965681236155,0.2064613559067732,0.1396465353292182
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,0.2629073268160068,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,1.3152208855195098,1.4364802265402985,-1.2615884223123017,-0.9834145141223591,-1.1527380146515418
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.0443316799507792,0.1565052852850646,0.10398274482022797
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,1.745904993261198,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-1.4862570947180196,-1.3457723973111664,0.16658372257331097,0.3540979259894775,0.06219635222678631
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,0.2629073268160068,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,1.3152208855195098,1.4364802265402985,-0.32254604926372316,-0.4947785887116769,-1.7881113454289508
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-1.5242064140668878,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-1.4862570947180196,-1.3457723973111664,0.4125541053454832,0.521847178769209,0.39496394437259286
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-1.05444023335564,-0.7185693982125028,-0.9141330147176328
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-1.5242064140668878,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,1.3152208855195098,1.4364802265402985,0.1643527314154121,0.20501409625361708,0.29042423577346793
0.7895030534788017,0.2779322665805283,1.5651004284152508,0.058530092686219067,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,-0.0910587831434052,-0.11424708118133345,-0.10153163945150416
0.7895030534788017,0.2779322665805283,-0.6065025938215968,-0.7514098595897708,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,-0.21285801279186992,-0.3780323542323961,0.735005135866083,0.661285993442246,0.7517719945094627
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-1.2681689239105365,-1.0006355113610472,-1.2201043777634106
0.7895030534788017,0.2779322665805283,1.5651004284152508,0.058530092686219067,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-1.3033284059101555,-1.1838430269746019,-1.0295640885737274
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,1.745904993261198,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,-0.27581508268658333,-0.11424708118133345,0.3829448945730641
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,0.4662881642354099,0.40825643076910484,0.13003436555753733,0.4413410125169835,0.2744086145775238
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,0.8491029675174345,0.9399954541530275,0.7523606919437607
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.7922292705198093,-0.5671252969853823,-0.7250219384494
-1.106866910508688,-0.3630882663922017,1.5651004284152508,0.058530092686219067,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-1.4784363935647402,-1.1737215476063039,-1.0515823323924092
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.23719757911717348,-0.02796869048111354,-0.16154004588778265
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,-0.6663918184430984,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,0.09191745687682888,0.05717435276592768,-0.15394486930732706
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,0.6704246336671339,0.648508658744827,0.6229328550822287
0.7895030534788017,0.2779322665805283,-0.6065025938215968,1.745904993261198,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,-0.8650320531361116,-0.8114013457297847,-0.8263796637537176
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-1.6288448078887598,-1.5242064140668878,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,-1.3197764338021973,-1.1712232272353262,-1.0793618840837678
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-0.9837232940103453,-1.3865147868914303,-1.2434704376384875
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,0.2629073268160068,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-1.4862570947180196,-1.3457723973111664,1.3137925151435617,1.2046934258806343,1.3670927862793565
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.058530092686219067,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,1.3152208855195098,1.4364802265402985,-0.7331415241851623,-0.7973215745050287,-0.9433299102499949
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,-0.6663918184430984,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,0.4662881642354099,0.40825643076910484,-0.2678360183493686,-0.9784430271547727,-0.3087881266019474
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,1.1207219224397962,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-1.4862570947180196,-1.3457723973111664,0.40720027272845033,0.5252729501084292,0.24724386433662945
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,-0.6663918184430984,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-2.572038321997241,-2.120844143845351,-1.5405935367930217
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,0.2629073268160068,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,1.3152208855195098,1.4364802265402985,-0.9718223051225942,-1.4779734516821066,-1.1110718801484065
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,-0.21285801279186992,-0.3780323542323961,0.10673806947300732,0.24452344272707474,0.2231388590470325
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,-0.21285801279186992,-0.3780323542323961,-0.24099632273483393,-0.02294910906510984,-0.2591285433120813
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,0.9359650409852082,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,1.3152208855195098,1.4364802265402985,-0.3262240750317118,-0.24249535408637957,-0.37480142449377785
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.058530092686219067,1.1207219224397962,-1.3664398586447715,-1.368369216546137,-1.3714487739720858,-1.3687220954724457,-1.3679197925343958,-1.3701433096628997,-0.21285801279186992,-0.3780323542323961,-0.15378125049513314,-0.10298129400246384,-0.10924882052647497
0.7895030534788017,0.2779322665805283,1.5651004284152508,-0.7514098595897708,0.2629073268160068,0.41439846303546424,0.41476768747803905,0.4200440929777926,0.4146361423256872,0.4143741964792061,0.4091088808392285,0.4662881642354099,0.40825643076910484,-0.24844630609063204,-0.020437375147071207,-0.14273196168022687
0.7895030534788017,0.2779322665805283,-0.6065025938215968,0.9359650409852082,1.1207219224397962,-0.5251849459491995,-0.5218294742316298,-0.5214704064411217,-0.5223825927885867,-0.5236752714226897,-0.5175849683806305,0.4662881642354099,0.40825643076910484,-0.9222782699582728,-0.20867688712964363,-0.8263796637537176
-1.106866910508688,-0.3630882663922017,-0.6065025938215968,-0.7514098595897708,-0.6663918184430984,1.353981872020128,1.351364849187708,1.3484820021269988,1.351654877439961,1.3524236643811018,1.3543366070434848,0.4662881642354099,0.40825643076910484,0.0961517512457386,0.20501409625361708,0.10398274482022797
